site,interval,DATE,Month,Day,Hour,Minute,H2CO,H2CO_30s,H2CO_2min,H2CO_5min,H2O,CH4,NumberOfSecondsInAvg,PhilZero,H2CO_Phil_Zeroes,CH4_Zeros,H2CO_Zero,dt_str,dt,dt_zeroes,H2CO_Values,CH4_Values,H2CO_Zero_Calc,Interpolated_H2CO_Zeroes,H2CO_Corrected
HW,001m,2024-07-20,07,20,16,57,0.625506583,0.570563195,0.599036081,2.18108728,0.042912766,0.003414404,56,TRUE,0.625506583,TRUE,0.625506583,2024-07-20 16:57,2024-07-20 16:57:00,2024-07-20 16:57,,,0.804328788,0.804328788,
HW,001m,2024-07-20,07,20,16,58,0.983150992,0.963039989,0.698209673,1.492759736,0.042385296,0.002302639,56,TRUE,0.983150992,TRUE,0.983150992,2024-07-20 16:58,2024-07-20 16:58:00,2024-07-20 16:58,,,0.804328788,0.804328788,
HW,001m,2024-07-20,07,20,16,59,0.79251224,0.846767972,0.869591921,0.870216291,0.041960744,0.001134589,56,TRUE,0.79251224,TRUE,0.79251224,2024-07-20 16:59,2024-07-20 16:59:00,2024-07-20 16:59,,,0.804328788,0.804328788,
HW,001m,2024-07-20,07,20,17,01,4.799296487,4.774667701,2.49211124,1.456555176,1.37655549,1.933165611,55,FALSE,,FALSE,,2024-07-20 17:01,2024-07-20 17:01:00,,4.799296487,1.933165611,,0.797368756,4.001927731
HW,001m,2024-07-20,07,20,17,02,4.531432055,4.578553914,4.315795133,2.262885192,1.42542229,1.937605376,55,FALSE,,FALSE,,2024-07-20 17:02,2024-07-20 17:02:00,,4.531432055,1.937605376,,0.790408724,3.741023331
HW,001m,2024-07-20,07,20,17,03,4.603299577,4.529989398,4.570461687,2.98837545,1.396410053,1.932181109,55,FALSE,,FALSE,,2024-07-20 17:03,2024-07-20 17:03:00,,4.603299577,1.932181109,,0.783448692,3.819850884
HW,001m,2024-07-20,07,20,17,04,4.592040794,4.543353823,4.527877767,3.725123628,1.384501138,1.935790389,56,FALSE,,FALSE,,2024-07-20 17:04,2024-07-20 17:04:00,,4.592040794,1.935790389,,0.776488661,3.815552134
HW,001m,2024-07-20,07,20,17,05,4.004822445,4.151462541,4.441568889,4.400593047,1.356470672,1.937699826,55,FALSE,,FALSE,,2024-07-20 17:05,2024-07-20 17:05:00,,4.004822445,1.937699826,,0.769528629,3.235293816
HW,001m,2024-07-20,07,20,17,06,4.468504772,4.444109331,4.331740302,4.473419124,1.335314715,1.93622105,55,FALSE,,FALSE,,2024-07-20 17:06,2024-07-20 17:06:00,,4.468504772,1.93622105,,0.762568597,3.705936175
HW,001m,2024-07-20,07,20,17,07,4.898416618,4.801992314,4.499000505,4.47520439,1.353052511,1.934817079,56,FALSE,,FALSE,,2024-07-20 17:07,2024-07-20 17:07:00,,4.898416618,1.934817079,,0.755608566,4.142808052
HW,001m,2024-07-20,07,20,17,08,4.386741019,4.449762884,4.645097756,4.503323342,1.409259606,1.934731886,55,FALSE,,FALSE,,2024-07-20 17:08,2024-07-20 17:08:00,,4.386741019,1.934731886,,0.748648534,3.638092485
HW,001m,2024-07-20,07,20,17,09,4.806639344,4.741789174,4.595349199,4.502024603,1.402184121,1.936571444,55,FALSE,,FALSE,,2024-07-20 17:09,2024-07-20 17:09:00,,4.806639344,1.936571444,,0.741688502,4.064950842
HW,001m,2024-07-20,07,20,17,10,4.704933284,4.847693729,4.706695545,4.608779554,1.453576056,1.93570818,55,FALSE,,FALSE,,2024-07-20 17:10,2024-07-20 17:10:00,,4.704933284,1.93570818,,0.73472847,3.970204813
HW,001m,2024-07-20,07,20,17,11,4.708337516,4.516981235,4.72346265,4.657868575,1.405060146,1.935280995,55,FALSE,,FALSE,,2024-07-20 17:11,2024-07-20 17:11:00,,4.708337516,1.935280995,,0.727768439,3.980569077
HW,001m,2024-07-20,07,20,17,12,4.510579347,4.590658743,4.600200149,4.650239091,1.362358703,1.936362023,56,FALSE,,FALSE,,2024-07-20 17:12,2024-07-20 17:12:00,,4.510579347,1.936362023,,0.720808407,3.78977094
HW,001m,2024-07-20,07,20,17,13,5.090570805,5.019509508,4.771973049,4.708113411,1.367391101,1.935201948,55,FALSE,,FALSE,,2024-07-20 17:13,2024-07-20 17:13:00,,5.090570805,1.935201948,,0.713848375,4.37672243
HW,001m,2024-07-20,07,20,17,14,4.863477463,4.898759899,4.90898382,4.776170208,1.410068104,1.933083017,55,FALSE,,FALSE,,2024-07-20 17:14,2024-07-20 17:14:00,,4.863477463,1.933083017,,0.706888344,4.156589119
HW,001m,2024-07-20,07,20,17,15,4.406016847,4.489777985,4.757191988,4.727688362,1.391457099,1.937803902,55,FALSE,,FALSE,,2024-07-20 17:15,2024-07-20 17:15:00,,4.406016847,1.937803902,,0.699928312,3.706088535
HW,001m,2024-07-20,07,20,17,16,4.662884832,4.630456253,4.6033779,4.727958836,1.393984694,1.934346209,56,FALSE,,FALSE,,2024-07-20 17:16,2024-07-20 17:16:00,,4.662884832,1.934346209,,0.69296828,3.969916552
HW,001m,2024-07-20,07,20,17,17,5.330768384,5.149213711,4.789288608,4.803860151,1.413069575,1.933940221,54,FALSE,,FALSE,,2024-07-20 17:17,2024-07-20 17:17:00,,5.330768384,1.933940221,,0.686008248,4.644760135
HW,001m,2024-07-20,07,20,17,18,4.807804631,4.969752237,5.023665337,4.830073733,1.423145755,1.938228398,56,FALSE,,FALSE,,2024-07-20 17:18,2024-07-20 17:18:00,,4.807804631,1.938228398,,0.679048217,4.128756415
HW,001m,2024-07-20,07,20,17,19,4.809096712,4.833370174,4.958636695,4.822368939,1.422778005,1.936152867,55,FALSE,,FALSE,,2024-07-20 17:19,2024-07-20 17:19:00,,4.809096712,1.936152867,,0.672088185,4.137008527
HW,001m,2024-07-20,07,20,17,20,4.611224127,4.641477788,4.749754339,4.82786317,1.40515685,1.938482812,56,FALSE,,FALSE,,2024-07-20 17:20,2024-07-20 17:20:00,,4.611224127,1.938482812,,0.665128153,3.946095974
HW,001m,2024-07-20,07,20,17,21,5.076930193,4.963006408,4.747849991,4.879920302,1.416007367,1.940728432,55,FALSE,,FALSE,,2024-07-20 17:21,2024-07-20 17:21:00,,5.076930193,1.940728432,,0.658168122,4.418762072
HW,001m,2024-07-20,07,20,17,22,5.322561622,5.203999524,5.009750572,4.918244319,1.414765261,1.94383488,55,FALSE,,FALSE,,2024-07-20 17:22,2024-07-20 17:22:00,,5.322561622,1.94383488,,0.65120809,4.671353532
HW,001m,2024-07-20,07,20,17,23,5.623090524,5.467869442,5.296478645,4.988159772,1.348547574,1.951560335,55,FALSE,,FALSE,,2024-07-20 17:23,2024-07-20 17:23:00,,5.623090524,1.951560335,,0.644248058,4.978842466
HW,001m,2024-07-20,07,20,17,24,5.892380522,5.887352721,5.594251711,5.171800398,1.356254294,1.952647442,56,FALSE,,FALSE,,2024-07-20 17:24,2024-07-20 17:24:00,,5.892380522,1.952647442,,0.637288026,5.255092496
HW,001m,2024-07-20,07,20,17,25,6.827045228,6.632757679,6.110015156,5.53124178,1.402549474,1.955769857,55,FALSE,,FALSE,,2024-07-20 17:25,2024-07-20 17:25:00,,6.827045228,1.955769857,,0.630327995,6.196717233
HW,001m,2024-07-20,07,20,17,26,6.401815807,6.421352974,6.490051821,5.867305781,1.47317066,1.955535823,54,FALSE,,FALSE,,2024-07-20 17:26,2024-07-20 17:26:00,,6.401815807,1.955535823,,0.623367963,5.778447844
HW,001m,2024-07-20,07,20,17,27,6.274480771,6.299992156,6.413727591,6.088869841,1.445190716,1.956766549,55,FALSE,,FALSE,,2024-07-20 17:27,2024-07-20 17:27:00,,6.274480771,1.956766549,,0.616407931,5.65807284
HW,001m,2024-07-20,07,20,17,28,6.413231337,6.391433928,6.337978096,6.28354526,1.415128036,1.957615082,54,FALSE,,FALSE,,2024-07-20 17:28,2024-07-20 17:28:00,,6.413231337,1.957615082,,0.6094479,5.803783438
HW,001m,2024-07-20,07,20,17,29,5.979584362,6.23426458,6.341312226,6.390712133,1.356279598,1.953719077,55,FALSE,,FALSE,,2024-07-20 17:29,2024-07-20 17:29:00,,5.979584362,1.953719077,,0.602487868,5.377096494
HW,001m,2024-07-20,07,20,17,30,5.78224454,5.723821511,6.068970247,6.269579086,1.372681397,1.953248176,56,FALSE,,FALSE,,2024-07-20 17:30,2024-07-20 17:30:00,,5.78224454,1.953248176,,0.595527836,5.186716704
HW,001m,2024-07-20,07,20,17,31,6.50490217,6.41346797,6.005769874,6.195494165,1.350001848,1.955873,55,FALSE,,FALSE,,2024-07-20 17:31,2024-07-20 17:31:00,,6.50490217,1.955873,,0.588567804,5.916334366
HW,001m,2024-07-20,07,20,17,32,6.326130779,6.282979379,6.272562966,6.213790156,1.315810165,1.953837282,55,FALSE,,FALSE,,2024-07-20 17:32,2024-07-20 17:32:00,,6.326130779,1.953837282,,0.581607773,5.744523006
HW,001m,2024-07-20,07,20,17,33,6.180739769,6.214389048,6.288498475,6.175546066,1.333834866,1.951489837,56,FALSE,,FALSE,,2024-07-20 17:33,2024-07-20 17:33:00,,6.180739769,1.951489837,,0.574647741,5.606092028
HW,001m,2024-07-20,07,20,17,34,6.145302776,6.244108146,6.241264548,6.174814815,1.416374213,1.952415392,54,FALSE,,FALSE,,2024-07-20 17:34,2024-07-20 17:34:00,,6.145302776,1.952415392,,0.567687709,5.577615067
HW,001m,2024-07-20,07,20,17,35,6.342659887,6.272429409,6.236792222,6.242943869,1.406966773,1.950819774,56,FALSE,,FALSE,,2024-07-20 17:35,2024-07-20 17:35:00,,6.342659887,1.950819774,,0.560727678,5.78193221
HW,001m,2024-07-20,07,20,17,36,5.528951493,5.718218897,6.08840331,6.20780375,1.386037864,1.948216641,55,FALSE,,FALSE,,2024-07-20 17:36,2024-07-20 17:36:00,,5.528951493,1.948216641,,0.553767646,4.975183847
HW,001m,2024-07-20,07,20,17,37,5.398134233,5.521013371,5.767840725,6.040652967,1.351475598,1.943164724,55,FALSE,,FALSE,,2024-07-20 17:37,2024-07-20 17:37:00,,5.398134233,1.943164724,,0.546807614,4.851326619
HW,001m,2024-07-20,07,20,17,38,5.118747023,5.187426655,5.379339462,5.845691954,1.314593681,1.944503407,55,FALSE,,FALSE,,2024-07-20 17:38,2024-07-20 17:38:00,,5.118747023,1.944503407,,0.539847582,4.57889944
HW,001m,2024-07-20,07,20,17,39,5.231243582,5.053463489,5.134196957,5.598662357,1.296055826,1.94506468,56,FALSE,,FALSE,,2024-07-20 17:39,2024-07-20 17:39:00,,5.231243582,1.94506468,,0.532887551,4.698356032
HW,001m,2024-07-20,07,20,17,40,5.927043824,5.649452087,5.294762707,5.468985893,1.277830467,1.949119917,56,FALSE,,FALSE,,2024-07-20 17:40,2024-07-20 17:40:00,,5.927043824,1.949119917,,0.525927519,5.401116305
HW,001m,2024-07-20,07,20,17,41,6.153573579,6.316417468,5.861856826,5.505828798,1.270686174,1.949345093,53,FALSE,,FALSE,,2024-07-20 17:41,2024-07-20 17:41:00,,6.153573579,1.949345093,,0.518967487,5.634606091
HW,001m,2024-07-20,07,20,17,42,6.083141147,5.972843647,6.094557981,5.594622946,1.293553152,1.950329364,56,FALSE,,FALSE,,2024-07-20 17:42,2024-07-20 17:42:00,,6.083141147,1.950329364,,0.512007456,5.571133691
HW,001m,2024-07-20,07,20,17,43,6.375937664,6.357347248,6.142073644,5.809642824,1.377165356,1.950862638,55,FALSE,,FALSE,,2024-07-20 17:43,2024-07-20 17:43:00,,6.375937664,1.950862638,,0.505047424,5.87089024
HW,001m,2024-07-20,07,20,17,44,5.709682024,5.902808761,6.170380904,6.012880549,1.383976489,1.948264242,55,FALSE,,FALSE,,2024-07-20 17:44,2024-07-20 17:44:00,,5.709682024,1.948264242,,0.498087392,5.211594632
HW,001m,2024-07-20,07,20,17,45,6.036222232,5.874520224,5.93136372,6.067759529,1.450996838,1.946851969,55,FALSE,,FALSE,,2024-07-20 17:45,2024-07-20 17:45:00,,6.036222232,1.946851969,,0.49112736,5.545094871
HW,001m,2024-07-20,07,20,17,46,5.823906473,5.889719813,5.857005862,6.011565623,1.455001141,1.946613376,56,FALSE,,FALSE,,2024-07-20 17:46,2024-07-20 17:46:00,,5.823906473,1.946613376,,0.484167329,5.339739144
HW,001m,2024-07-20,07,20,17,47,5.895008167,5.966850832,5.940526724,6.005411471,1.390861311,1.94976263,55,FALSE,,FALSE,,2024-07-20 17:47,2024-07-20 17:47:00,,5.895008167,1.94976263,,0.477207297,5.41780087
HW,001m,2024-07-20,07,20,17,48,5.5866798,5.604834946,5.818587865,5.881529453,1.334875134,1.946188562,55,FALSE,,FALSE,,2024-07-20 17:48,2024-07-20 17:48:00,,5.5866798,1.946188562,,0.470247265,5.116432535
HW,001m,2024-07-20,07,20,17,49,5.735573891,5.724915542,5.66814698,5.804605231,1.333493513,1.945880065,55,FALSE,,FALSE,,2024-07-20 17:49,2024-07-20 17:49:00,,5.735573891,1.945880065,,0.463287234,5.272286657
HW,001m,2024-07-20,07,20,17,50,5.896409462,5.774716069,5.713678971,5.796076826,1.386661603,1.947071511,55,FALSE,,FALSE,,2024-07-20 17:50,2024-07-20 17:50:00,,5.896409462,1.947071511,,0.456327202,5.44008226
HW,001m,2024-07-20,07,20,17,51,6.088315844,6.138952142,5.934670064,5.836345201,1.439921776,1.946450165,55,FALSE,,FALSE,,2024-07-20 17:51,2024-07-20 17:51:00,,6.088315844,1.946450165,,0.44936717,5.638948673
HW,001m,2024-07-20,07,20,17,52,5.973093321,6.000407562,6.080716163,5.851232623,1.470927157,1.942157046,55,FALSE,,FALSE,,2024-07-20 17:52,2024-07-20 17:52:00,,5.973093321,1.942157046,,0.442407139,5.530686182
HW,001m,2024-07-20,07,20,17,53,6.523843649,6.323462938,6.081825936,5.940664494,1.448695802,1.94447943,56,FALSE,,FALSE,,2024-07-20 17:53,2024-07-20 17:53:00,,6.523843649,1.94447943,,0.435447107,6.088396542
HW,001m,2024-07-20,07,20,17,55,0.704388833,0.790728652,3.691366318,5.119618324,0.045027889,0.003401465,57,TRUE,0.704388833,TRUE,0.704388833,2024-07-20 17:55,2024-07-20 17:55:00,2024-07-20 17:55,,,0.428487075,0.428487075,
HW,001m,2024-07-20,07,20,17,56,0.537547032,0.456638045,1.077464486,3.994094429,0.043161358,0.003158139,57,TRUE,0.537547032,TRUE,0.537547032,2024-07-20 17:56,2024-07-20 17:56:00,2024-07-20 17:56,,,0.428487075,0.428487075,
HW,001m,2024-07-20,07,20,17,57,0.337350777,0.492224388,0.504078966,2.879374856,0.042427892,0.001871158,57,TRUE,0.337350777,TRUE,0.337350777,2024-07-20 17:57,2024-07-20 17:57:00,2024-07-20 17:57,,,0.428487075,0.428487075,
HW,001m,2024-07-20,07,20,17,58,0.519623373,0.450055301,0.434162879,1.755205238,0.041910689,0.002611227,57,TRUE,0.519623373,TRUE,0.519623373,2024-07-20 17:58,2024-07-20 17:58:00,2024-07-20 17:58,,,0.428487075,0.428487075,
HW,001m,2024-07-20,07,20,17,59,0.727146601,0.666582714,0.524167026,0.740902238,0.041472138,0.002939794,57,TRUE,0.727146601,TRUE,0.727146601,2024-07-20 17:59,2024-07-20 17:59:00,2024-07-20 17:59,,,0.428487075,0.428487075,
HW,001m,2024-07-20,07,20,18,01,5.896347945,5.606279195,2.81157575,1.424530223,1.42314276,1.939707738,55,FALSE,,FALSE,,2024-07-20 18:01,2024-07-20 18:01:00,,5.896347945,1.939707738,,0.42783722,5.468510725
HW,001m,2024-07-20,07,20,18,02,5.920633947,6.0582084,5.321017915,2.511724818,1.412354941,1.939848485,56,FALSE,,FALSE,,2024-07-20 18:02,2024-07-20 18:02:00,,5.920633947,1.939848485,,0.427187366,5.493446581
HW,001m,2024-07-20,07,20,18,03,6.133229772,6.0541522,6.022167761,3.643347445,1.473042795,1.938331966,55,FALSE,,FALSE,,2024-07-20 18:03,2024-07-20 18:03:00,,6.133229772,1.938331966,,0.426537511,5.706692261
HW,001m,2024-07-20,07,20,18,04,5.772966783,5.846411294,6.000808107,4.707088735,1.391638762,1.941507824,55,FALSE,,FALSE,,2024-07-20 18:04,2024-07-20 18:04:00,,5.772966783,1.941507824,,0.425887657,5.347079126
HW,001m,2024-07-20,07,20,18,05,5.482575999,5.596426829,5.809011421,5.661278445,1.353747373,1.941338871,55,FALSE,,FALSE,,2024-07-20 18:05,2024-07-20 18:05:00,,5.482575999,1.941338871,,0.425237802,5.057338197
HW,001m,2024-07-20,07,20,18,06,5.60009448,5.580614838,5.598428441,5.835227178,1.334825076,1.942443198,56,FALSE,,FALSE,,2024-07-20 18:06,2024-07-20 18:06:00,,5.60009448,1.942443198,,0.424587947,5.175506532
HW,001m,2024-07-20,07,20,18,07,5.468794653,5.470713042,5.50510437,5.737639178,1.344933241,1.940587922,55,FALSE,,FALSE,,2024-07-20 18:07,2024-07-20 18:07:00,,5.468794653,1.940587922,,0.423938093,5.044856561
HW,001m,2024-07-20,07,20,18,08,5.516178048,5.486210306,5.480203864,5.620131593,1.360738529,1.941313236,55,FALSE,,FALSE,,2024-07-20 18:08,2024-07-20 18:08:00,,5.516178048,1.941313236,,0.423288238,5.09288981
HW,001m,2024-07-20,07,20,18,09,5.482290177,5.535675827,5.517732769,5.544600513,1.370312366,1.939211303,55,FALSE,,FALSE,,2024-07-20 18:09,2024-07-20 18:09:00,,5.482290177,1.939211303,,0.422638384,5.059651794
HW,001m,2024-07-20,07,20,18,10,5.751387747,5.50651063,5.510769985,5.500458665,1.345981231,1.941183943,55,FALSE,,FALSE,,2024-07-20 18:10,2024-07-20 18:10:00,,5.751387747,1.941183943,,0.421988529,5.329399218
HW,001m,2024-07-20,07,20,18,11,5.942335207,6.06721703,5.733773959,5.599193853,1.422005931,1.944787637,56,FALSE,,FALSE,,2024-07-20 18:11,2024-07-20 18:11:00,,5.942335207,1.944787637,,0.421338674,5.520996533
HW,001m,2024-07-20,07,20,18,12,5.967267933,5.959281127,5.981213242,5.691034263,1.412248618,1.944424935,55,FALSE,,FALSE,,2024-07-20 18:12,2024-07-20 18:12:00,,5.967267933,1.944424935,,0.42068882,5.546579113
HW,001m,2024-07-20,07,20,18,13,6.007399306,6.058029817,5.984900125,5.800933404,1.44486652,1.940631093,56,FALSE,,FALSE,,2024-07-20 18:13,2024-07-20 18:13:00,,6.007399306,1.940631093,,0.420038965,5.58736034
HW,001m,2024-07-20,07,20,18,14,5.704425932,5.72877059,5.941600215,5.859481746,1.358537172,1.941357879,55,FALSE,,FALSE,,2024-07-20 18:14,2024-07-20 18:14:00,,5.704425932,1.941357879,,0.419389111,5.285036821
HW,001m,2024-07-20,07,20,18,15,6.011034281,5.921932542,5.843372564,5.932149643,1.433480883,1.940344255,55,FALSE,,FALSE,,2024-07-20 18:15,2024-07-20 18:15:00,,6.011034281,1.940344255,,0.418739256,5.592295025
HW,001m,2024-07-20,07,20,18,16,5.537797303,5.650096677,5.779882317,5.878622197,1.440896502,1.942069605,57,FALSE,,FALSE,,2024-07-20 18:16,2024-07-20 18:16:00,,5.537797303,1.942069605,,0.418089401,5.119707902
HW,001m,2024-07-20,07,20,18,17,6.134676044,5.999450167,5.809325879,5.863888535,1.497980418,1.938380032,54,FALSE,,FALSE,,2024-07-20 18:17,2024-07-20 18:17:00,,6.134676044,1.938380032,,0.417439547,5.717236497
HW,001m,2024-07-20,07,20,18,18,6.009992315,5.81642957,5.87946213,5.838208796,1.396218458,1.945208411,55,FALSE,,FALSE,,2024-07-20 18:18,2024-07-20 18:18:00,,6.009992315,1.945208411,,0.416789692,5.593202623
HW,001m,2024-07-20,07,20,18,19,6.389147695,6.527376915,6.157016367,5.949069653,1.427619609,1.946913948,56,FALSE,,FALSE,,2024-07-20 18:19,2024-07-20 18:19:00,,6.389147695,1.946913948,,0.416139838,5.973007857
HW,001m,2024-07-20,07,20,18,20,6.464157769,6.331345493,6.337962219,6.037108534,1.436125912,1.94792037,55,FALSE,,FALSE,,2024-07-20 18:20,2024-07-20 18:20:00,,6.464157769,1.94792037,,0.415489983,6.048667786
HW,001m,2024-07-20,07,20,18,21,6.560386973,6.580834966,6.405539675,6.199655449,1.440008195,1.949235035,55,FALSE,,FALSE,,2024-07-20 18:21,2024-07-20 18:21:00,,6.560386973,1.949235035,,0.414840129,6.145546844
HW,001m,2024-07-20,07,20,18,22,7.196839479,7.023018973,6.729057483,6.405986881,1.467756913,1.950299543,55,FALSE,,FALSE,,2024-07-20 18:22,2024-07-20 18:22:00,,7.196839479,1.950299543,,0.414190274,6.782649205
HW,001m,2024-07-20,07,20,18,23,7.358700475,7.296954201,7.046700611,6.665583265,1.413277775,1.950417982,55,FALSE,,FALSE,,2024-07-20 18:23,2024-07-20 18:23:00,,7.358700475,1.950417982,,0.413540419,6.945160056
HW,001m,2024-07-20,07,20,18,24,7.117413631,7.260142221,7.294610433,6.859619792,1.486829872,1.948256687,55,FALSE,,FALSE,,2024-07-20 18:24,2024-07-20 18:24:00,,7.117413631,1.948256687,,0.412890565,6.704523066
HW,001m,2024-07-20,07,20,18,25,7.245152845,7.342003173,7.316840095,7.056310016,1.54091911,1.9476066,54,FALSE,,FALSE,,2024-07-20 18:25,2024-07-20 18:25:00,,7.245152845,1.9476066,,0.41224071,6.832912135
HW,001m,2024-07-20,07,20,18,26,6.584885735,6.571524678,7.031281102,7.110662648,1.483840075,1.946880436,55,FALSE,,FALSE,,2024-07-20 18:26,2024-07-20 18:26:00,,6.584885735,1.946880436,,0.411590856,6.173294879
HW,001m,2024-07-20,07,20,18,27,7.38586996,7.39414621,6.937259966,7.140527993,1.502888458,1.950321478,55,FALSE,,FALSE,,2024-07-20 18:27,2024-07-20 18:27:00,,7.38586996,1.950321478,,0.410941001,6.97492896
HW,001m,2024-07-20,07,20,18,28,7.986632687,7.659242983,7.331040147,7.225029445,1.514591723,1.958503453,55,FALSE,,FALSE,,2024-07-20 18:28,2024-07-20 18:28:00,,7.986632687,1.958503453,,0.410291146,7.576341541
HW,001m,2024-07-20,07,20,18,29,7.149246551,7.488443217,7.664865083,7.288608026,1.481717425,1.964702318,55,FALSE,,FALSE,,2024-07-20 18:29,2024-07-20 18:29:00,,7.149246551,1.964702318,,0.409641292,6.739605259
HW,001m,2024-07-20,07,20,18,30,7.712046771,7.418019834,7.455337822,7.280848852,1.486286278,1.967928397,55,FALSE,,FALSE,,2024-07-20 18:30,2024-07-20 18:30:00,,7.712046771,1.967928397,,0.408991437,7.303055334
HW,001m,2024-07-20,07,20,18,31,7.488618898,7.652799388,7.471779357,7.463933566,1.44654882,1.964903628,55,FALSE,,FALSE,,2024-07-20 18:31,2024-07-20 18:31:00,,7.488618898,1.964903628,,0.408341583,7.080277316
HW,001m,2024-07-20,07,20,18,32,7.621512805,7.525379559,7.611718129,7.550436915,1.484069166,1.974521741,55,FALSE,,FALSE,,2024-07-20 18:32,2024-07-20 18:32:00,,7.621512805,1.974521741,,0.407691728,7.213821077
HW,001m,2024-07-20,07,20,18,33,7.608030462,7.537069375,7.517723394,7.539848187,1.475954551,1.993041157,55,FALSE,,FALSE,,2024-07-20 18:33,2024-07-20 18:33:00,,7.608030462,1.993041157,,0.407041873,7.200988589
HW,001m,2024-07-20,07,20,18,34,8.451456943,8.244305861,7.805226446,7.605725122,1.51822024,2.005590788,55,FALSE,,FALSE,,2024-07-20 18:34,2024-07-20 18:34:00,,8.451456943,2.005590788,,0.406392019,8.045064924
HW,001m,2024-07-20,07,20,18,35,8.451257339,8.509821844,8.275892414,7.869920773,1.563597415,2.015149281,55,FALSE,,FALSE,,2024-07-20 18:35,2024-07-20 18:35:00,,8.451257339,2.015149281,,0.405742164,8.045515175
HW,001m,2024-07-20,07,20,18,36,8.625738619,8.544019792,8.483192155,8.00891509,1.54177436,2.037096155,55,FALSE,,FALSE,,2024-07-20 18:36,2024-07-20 18:36:00,,8.625738619,2.037096155,,0.40509231,8.22064631
HW,001m,2024-07-20,07,20,18,37,8.709660282,8.757424492,8.605724359,8.266619934,1.544589191,2.042463276,54,FALSE,,FALSE,,2024-07-20 18:37,2024-07-20 18:37:00,,8.709660282,2.042463276,,0.404442455,8.305217827
HW,001m,2024-07-20,07,20,18,38,8.02592248,8.130800197,8.54050515,8.416736411,1.491055778,2.029530324,55,FALSE,,FALSE,,2024-07-20 18:38,2024-07-20 18:38:00,,8.02592248,2.029530324,,0.4037926,7.62212988
HW,001m,2024-07-20,07,20,18,39,7.92147929,8.027915572,8.156312752,8.406380046,1.527478083,2.030644595,56,FALSE,,FALSE,,2024-07-20 18:39,2024-07-20 18:39:00,,7.92147929,2.030644595,,0.403142746,7.518336544
HW,001m,2024-07-20,07,20,18,40,8.227723874,8.023962326,7.984136227,8.298669124,1.50587618,2.043539285,54,FALSE,,FALSE,,2024-07-20 18:40,2024-07-20 18:40:00,,8.227723874,2.043539285,,0.402492891,7.825230983
HW,001m,2024-07-20,07,20,18,41,7.753342854,8.138059556,8.104207637,8.254775949,1.491086825,2.033456131,56,FALSE,,FALSE,,2024-07-20 18:41,2024-07-20 18:41:00,,7.753342854,2.033456131,,0.401843037,7.351499817
HW,001m,2024-07-20,07,20,18,42,6.987408985,6.983392156,7.718319843,7.943689823,1.457093489,2.001980334,55,FALSE,,FALSE,,2024-07-20 18:42,2024-07-20 18:42:00,,6.987408985,2.001980334,,0.401193182,6.586215804
HW,001m,2024-07-20,07,20,18,43,7.071901672,6.9667541,7.085624665,7.671727227,1.475476752,2.000844074,56,FALSE,,FALSE,,2024-07-20 18:43,2024-07-20 18:43:00,,7.071901672,2.000844074,,0.400543327,6.671358344
